2007	COL	Osorno	 Daniel	F	 138000.00	 143000.00
2007	COL	Peterson	 Jacob	F	70000.00	 88750.00
2007	COL	Petke	Mike	 D	 126000.00	126000.00
2007	COL	Prideaux	 Brandon	D	76403.00	 76403.00
2007	COL	Sanneh	 Tony	 D	60000.00	 60000.00
2007	COL	Thornton	 Zach	 GK	 57600.00	57600.00
2007	COL	Wasson	 Daniel	 D	17700.00	17700.00
2007	COL	Wilmes	 Clifton	D	12900.00	12900.00
2007	DAL	Alvarez	Arturo	 M	32819.00	 46019.00
2007	DAL	Botero	 Juan Sebastian	M	12900.00	 12900.00
2007	DAL	Burse	Ray	GK	 17700.00	 17700.00
2007	DAL	Cooper	 Kenny	 F	80000.00	83000.00
2007	DAL	Daniels	Andrew	D	12900.00	12900.00
2007	DAL	De Oliveira	Denilson	M	 872736.00	 879936.00
2007	DAL	Dello-Russo	Michael	 D	12900.00	12900.00
2007	DAL	Gbandi	 Chris	D	 100000.00	 103750.00
2007	DAL	Gbandi	 Sandy	M	12900.00	12900.00
2007	DAL	Goodson	Clarence	 D	48378.75	53378.75
2007	DAL	Hislop	 Shaka	GK	220800.00	 220800.00
2007	DAL	Ibrahim	Abdus	F	50000.00	83000.00
2007	DAL	Jones	Scott	 M	12900.00	12900.00
2007	DAL	McCarty	Dax	 M	33000.00	45500.00
2007	DAL	Mina	 Roberto	 F	80000.00	80000.00
2007	DAL	Moor	 Drew	D	53350.00	65850.00
2007	DAL	Oduro	Dominic	 F	30000.00	30000.00
2007	DAL	Pereira	Ricardo	 F	30000.00	30000.00
2007	DAL	Pitchkolan	 Aaron	M	 17700.00	17700.00
2007	DAL	Rhine	Bobby	D	60000.00	 62500.00
2007	DAL	Ricchetti	Pablo	M	 120000.00	126625.00
2007	DAL	Ruiz	 Carlos	 F	 325000.00	435000.00
2007	DAL	Sala	 Dario	GK	110000.00	119875.00
2007	DAL	Saragosa	 Marcelo	M	67008.00	 71883.00
2007	DAL	Serioux	Adrian	 D	 108000.00	120500.00
2007	DAL	Thompson	 Abe	F	30000.00	30000.00
2007	DAL	Toja	 Juan Carlos	M	 100008.00	 100008.00
2007	DAL	Wagenfuhr	David	D	 30870.00	30870.00
2007	DAL	Wagner	 Blake	D	33000.00	45500.00
2007	DAL	Wallace	Anthony	M	45000.00	78000.00
2007	DAL	Yi	 Alex	 D	30870.00	30870.00
2007	HOU	Ashe	 Corey	M	30000.00	 30000.00
2007	HOU	Barrett	Wade	 D	 141750.00	141750.00
2007	HOU	Chabala	Mike	 M	17700.00	 17700.00
2007	HOU	Ching	Brian	F	 220000.00	220000.00
2007	HOU	Clark	Ricardo	M	 195000.00	195000.00
2007	HOU	Cochrane	 Ryan	D	51149.00	66149.00
2007	HOU	Dalglish	 Paul	F	96000.00	 101000.00
2007	HOU	Davis	Brad	M	 120000.00	 120000.00
2007	HOU	DeRosario	Dwayne	M	 324999.96	 324999.96
2007	HOU	Ebert	Eric	M	12900.00	12900.00
2007	HOU	Hatzke	 Nick	 M	12900.00	 12900.00
2007	HOU	Hayden	 John-Michael	 M	17700.00	17700.00
2007	HOU	Hoerner	Kenneth	M-F	12900.00	12900.00
2007	HOU	Holden	 Stuart	 M	31500.00	31500.00
2007	HOU	Ianni	Patrick	D	70000.00	 103000.00
2007	HOU	James	Jordan	GK	 12900.00	12900.00
2007	HOU	Jaqua	Nate	F	 112500.00	 119525.00
2007	HOU	Moloi	Mpho	M	17700.00	17700.00
2007	HOU	Mullan	 Brian	 M	 125000.00	 125000.00
2007	HOU	Mulrooney	Richard	 M	 220000.00	 233200.00
2007	HOU	Ngwenya	Joseph	F	51148.13	62023.13
2007	HOU	Onstad	 Pat	 GK	168000.00	 168000.00
2007	HOU	Robinson	 Eddie	D	 110000.00	110000.00
2007	HOU	Ustruck	Erik	 M	12900.00	12900.00
2007	HOU	Waibel	 Craig	D	85000.00	85000.00
2007	HOU	Wells	Zachary	GK	 50400.00	50400.00
2007	HOU	Wondolowski	Chris	M	30000.00	30000.00
2007	Pool	 Monsalve	 David	 GK	 30000.00	30000.00
2007	Pool	 Pardo	Boris	 GK	 17700.00	17700.00
2007	Pool	 Reynolds	 Samuel	 GK	 17700.00	 17700.00
2007	Pool	 Schoeni	Kenny	GK	 17700.00	 17700.00
2007	RSL	Beckerman	Kyle	 M	 120000.00	122500.00
2007	RSL	Besagno	Nikolas	M	75000.00	111500.00
2007	RSL	Brown	Chris	M-F	70000.00	 70000.00
2007	RSL	Brown	Kyle	 F	17700.00	 17700.00
2007	RSL	Curfman	Steven	M	12900.00	12900.00
2007	RSL	Cutler	 Kenny	 M	30000.00	30000.00
2007	RSL	Eskandarian	Alecko	F	 155000.00	 175500.00
2007	RSL	Espindola	Edgar	 F	72000.00	72000.00
2007	RSL	Findley	Robert	F	36000.00	48500.00
2007	RSL	Forko	Willis	D	30000.00	30000.00
2007	RSL	Harris	 Atiba	F	30000.00	30000.00
2007	RSL	Hashimoto	Duke	 F	17700.00	17700.00
2007	RSL	Jimenez	Christian	 M	33075.00	43075.00
2007	RSL	Kipre	Jean-Martial	D	30000.00	30000.00
2007	RSL	Kirby	Dustin	D	12900.00	12900.00
2007	RSL	Kotschau	 Ritchie	 D	 69300.00	70175.00
2007	RSL	Lancos	 Chris	 D	17700.00	17700.00
2007	RSL	Mantilla	 Matias	D	48000.00	48000.00
2007	RSL	Morales	Javier	M	 120000.00	 120000.00
2007	RSL	Pope	 Eddie	D	 265000.00	265000.00
2007	RSL	Reynish	Kyle	 GK	 17700.00	 17700.00
2007	RSL	Rimando	Nick	 GK	 64125.00	 68468.75
2007	RSL	Seitz	Chris	GK	 55000.00	 90500.00
2007	RSL	Stewart	Jack	 D	41081.25	48581.25
2007	RSL	Sturgis	Nathan	 M	70000.00	 103000.00
2007	RSL	Talley	 Carey	D	 118248.00	 118248.00
2007	RSL	Watson	 Jamie	F	45100.00	50100.00
2007	RSL	Williams	 Andy	 F	70008.00	70008.00
2007	RSL	Wingert	Chris	D	54993.75	62493.75
2007	TFC	Attakora-Gyan	Nana	 D	12900.00	 12900.00
2007	TFC	Boyens	 Andrew	 D	30000.00	 47500.00
2007	TFC	Braz	 Adam	 D	67200.00	 74950.00
2007	TFC	Brennan	Jim	D	 150000.00	158000.00
2007	TFC	Canizalez	Maycoll	M	36000.00	 40000.00
2007	TFC	Cunningham	 Jeffrey	 F	 220000.00	 232500.00
2007	TFC	Dichio	 Daniel	F	 150000.00	 158125.00
2007	TFC	Djekanovic	 Srdjan	GK	 17700.00	17700.00
2007	TFC	Dunivant	 Todd	D	99750.00	 99750.00
2007	TFC	Edu	Maurice	 M	50000.00	 132500.00
2007	TFC	Gala	 Gabriel	 M	12900.00	12900.00
2007	TFC	Guzman	 David	M	12900.00	12900.00
2007	TFC	Hemming	Tyler	M	17700.00	17700.00
2007	TFC	Lombardo	 Andrea	F	30000.00	30000.00
2007	TFC	Lumley	 Stephen	 D	12900.00	12900.00
2007	TFC	Marshall	 Tyrone	D	 142000.00	 149500.00
2007	TFC	Melo	 Joey	M	12900.00	12900.00
2007	TFC	Nunez	Cristian	M	17700.00	 17700.00
2007	TFC	O'Brien	Ronnie	M	 240000.00	 258750.00
2007	TFC	Pozniak	Chris	D	90000.00	 95000.00
2007	TFC	Reda	 Marco	D	 100000.00	105000.00
2007	TFC	Robinson	 Carl	 M	 300000.00	315000.00
2007	TFC	Samuel	 Collin	 F	90000.00	115000.00
2007	TFC	Stamatopolus	 Kenny	GK	 30000.00	 37500.00
2007	TFC	Sutton	 Greg	 GK	 125000.00	132562.50
2007	TFC	Welsh	Andrew	 M	 195000.00	 204750.00
2007	TFC	Wynne	Marvell	D	47500.00	 150000.00
2008	LA	 Adzemian	Vardan	 D	12900.00	 12900.00
2008	LA	 Alamo	 Charles	GK	 12900.00	 12900.00
2008	LA	 Allen	 Ely	 F	12900.00	12900.00
2008	LA	 Barlow	Jeremy	 D	12900.00	 12900.00
2008	LA	 Beckham	 David	M	 5500000.08	6500000.04
2008	LA	 Bolkan	Scott	M	12900.00	 12900.00
2008	LA	 Bowen	 Tristan	 F	 45000.00	 76363.63
2008	LA	 Buddle	Edson	 F	147000.00	157000.00
2008	LA	 Cronin	Steve	GK	 75000.00	75000.00
2008	LA	 Dominguez	 Eduardo	D	192000.00	192000.00
2008	LA	 Donovan	 Landon	F	 900000.00	900000.00
2008	LA	 Franchino	 Joey	 M	50000.00	 50000.00
2008	LA	 Franklin	Sean	 D	36000.00	 48500.00
2008	LA	 Gavin	 Michael	D	17700.00	 17700.00
2008	LA	 Gordon	Alan	F	 72504.00	 72504.00
2008	LA	 Jazic	 Ante	 D	120000.00	125625.00
2008	LA	 Jordan	Bryan	 F	 12900.00	12900.00
2008	LA	 Klein	 Chris	D	150000.00	150000.00
2008	LA	 Lewis	 Eddie	M	108000.00	113714.29
2008	LA	 McDonald	Brandon	M	17700.00	17700.00
2008	LA	 Munoz	 Mike	 M	12900.00	12900.00
2008	LA	 Pires	 Alvaro	 M	100000.00	110775.31
2008	LA	 Randolph	Michael	D	33000.00	33000.00
2008	LA	 Roberts	 Troy	 D	33000.00	33000.00
2008	LA	 Saunders	Josh	GK	 33000.00	33000.00
2008	LA	 Sesay	 Israel	 F	 45000.00	77083.33
2008	LA	 Tudela	Josh	M	17700.00	17700.00
2008	LA	 Vagenas	 Peter	M	144000.00	144000.00
2008	LA	 Valentin	Julian	 D	12900.00	12900.00
2008	LA	 Vanney	Greg	 D	91800.00	91800.00
2008	LA	 Wicks	 Josh	 GK	 38000.00	38000.00
2008	SJ	 Alvarez	 Arturo	 M	 166250.00	175587.50
2008	SJ	 Arce	Miguel	F	 12900.00	 12900.00
2008	SJ	 Ayres	 Jay	D	17700.00	 17700.00
2008	SJ	 Cannon	Joe	GK	213000.00	213000.00
2008	SJ	 Cochrane	Ryan	 D	132000.00	133250.00
2008	SJ	 Corrales	Ramiro	 M	190000.00	202500.00
2008	SJ	 Cunliffe	John	F	 35500.00	50500.00
2008	SJ	 Denton	Eric	 D	55200.00	 55200.00
2008	SJ	 Garcia	Nick	 D	 137812.00	142812.00
2008	SJ	 Ghebru	Michael	 F	 12900.00	 12900.00
2008	SJ	 Glinton	 Gavin	 F	 60000.00	 60000.00
2008	SJ	 Grabavoy	Ned	M	90000.00	 90000.00
2008	SJ	 Gray	Kelly	M	38247.00	 40579.13
2008	SJ	 Gustavson	 Michael	GK	 12900.00	 12900.00
2008	SJ	 Hatzke	Matt	 M	12900.00	 12900.00
2008	SJ	 Hernandez	 Jason	D	47250.00	 47875.00
2008	SJ	 Huckerby	Darren	F	330000.00	355000.00
2008	SJ	 Johnson	 Ryan	 M	33000.00	33000.00
2008	SJ	 Kirovski	Jovan	 F	 220000.00	220000.00
2008	SJ	 Lima	Francisco	M	195000.00	207000.00
2008	SJ	 O'Brien	 Ronnie	 M	240000.00	258750.00
2008	SJ	 Riley	 James	D	33000.00	33000.00
2008	SJ	 Roberts	 Jamil	D	17700.00	17700.00
2008	SJ	 Salinas	 Shea	M	33000.00	33000.00
2008	SJ	 Sealy	 Scott	F	 34728.75	34728.75
2008	SJ	 Smarte	Adam	 F	17700.00	17700.00
2008	SJ	 Somma	 Davide	M	12900.00	12900.00
2008	CHI	 Banner	Michael	D	12900.00	 12900.00
2008	CHI	 Blanco	Cuauhtemoc	 M	 2492316.00	2666778.00
2008	CHI	 Brown	 C.J.	 D	 111711.00	111711.00
2008	CHI	 Busch	 Jon	GK	 80000.00	 81250.00
2008	CHI	 Carr	Calen	 F	 50600.00	 63100.00
2008	CHI	 Conde	 Wilman	 D	156000.00	163500.00
2008	CHI	 Frankowski	Tomasz	F	198000.00	214250.00
2008	CHI	 Gutierrez	 Diego	D	 105000.00	107500.00
2008	CHI	 Herron	Andy	F	 90000.00	102500.00
2008	CHI	 Kasiguran	 Kai	 F	 12900.00	12900.00
2008	CHI	 Kettering	 Tyler	GK	 12900.00	12900.00
2008	CHI	 King	Stephen	M	17700.00	17700.00
2008	CHI	 Lowry	 Peter	M	 12900.00	12900.00
2008	CHI	 Mapp	Justin	 M	165000.00	200000.00
2008	CHI	 Marmol	Lidor	M	96000.00	 109750.00
2008	CHI	 McBride	 Brian	 F	 163999.92	189333.25
2008	CHI	 Noble	 Nick	 GK	 17700.00	17700.00
2008	CHI	 Nyarko	Patrick	 F	 55000.00	 135000.00
2008	CHI	 Pappa	 Marco	M	33000.00	33000.00
2008	CHI	 Pause	 Logan	M	81730.00	84230.00
2008	CHI	 Prideaux	Brandon	D	72000.00	72000.00
2008	CHI	 Robinson	Dasan	D	44625.00	44625.00
2008	CHI	 Rolfe	 Chris	F	 81375.00	86075.00
2008	CHI	 Segares	 Gonzalo	 D	58590.00	61090.00
2008	CHI	 Soumare	 Bakary	D	70000.00	 103000.00
2008	CHI	 Thorrington	 John	M	60000.00	61875.00
2008	CHI	 Washington	Austin	 D	12900.00	12900.00
2008	CHI	 Woolard	 Daniel	 D	17700.00	 17700.00
2008	CLB	 Burns	 Kevin	M	12900.00	 12900.00
2008	CLB	 Carroll	 Brian	M	 122500.00	126250.00
